Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
MARPOL®,LL4M 833,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.0,,393.0,,,,35.0
MARPOL®,LL4M 850,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.2,,265.0,,,,50.0
MARPOL®,LL4M 850-G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.2,122.0,448.0,,,,52.0
MARPOL®,LL6F 801,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
MARPOL®,LL6F 801-HSB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,231.0,,,,,1.0
MARPOL®,LL6F 801-SB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
MARPOL®,LL6F 802,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
MARPOL®,LL6F 802-HSB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
MARPOL®,LL6F 805,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.3
MARPOL®,LL6R 804UV,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,20.7,126.0,883.0,,,,4.0
MARPOL®,LL8F 802,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,220.0,,,,,2.0
Proteus®,LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,,200.0,,393.0,,
MODIC™,M512E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.5
MODIC™,M603E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Purell,2007H,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,,,200.0,,1.5
Purell,PE 1810 E,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,,,200.0,,0.4
Microthene®,GR52900,"Polyethylene, Low Density",LDPE,PE-LD,,,276.0,,,,5.2
POLYETHYLENE,PE-LD150F,"Polyethylene, Low Density",LDPE,PE-LD,,,276.0,,,,5.2
POLYAXIS®,LL 3940,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.2,,641.0,,,,3.3
Plexar®,PX3227,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.7
Plexar®,PX3308,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,21.2,127.0,565.0,,,,3.7
Plexar®,PX5400X01,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.0
Petrothene® Select,GS906061,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.6
Petrothene® Select,GS906062,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.6
Petrothene®,GA501041,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Petrothene®,GA501152,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Petrothene®,GA564189,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,14.0,,440.0,,,,20.0
Petrothene®,GA601,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Petrothene®,GA601032,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Petrothene®,GA605,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
Petrothene®,GA623119,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
Petrothene®,GA694000X01,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,689.0,,,,140.0
Petrothene®,GA808091,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.7,,345.0,,,,0.75
Petrothene®,GA818092,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,12.1,,372.0,,,,0.75
Petrothene®,GS707061,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
Petrothene®,GS710062,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Petrothene®,NA149000,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,198.0,,,,4.0
Petrothene®,NA217000X07,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,5.6
Petrothene®,NA220000,"Polyethylene, Low Density",LDPE,PE-LD,11.7,,276.0,,,,4.5
Petrothene®,NA338202,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,6.2
Petrothene®,NA340013,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,1.0
Petrothene®,NA362005,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,0.5
Petrothene®,NA420013,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,2.5
Petrothene®,NA426225,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,2.5
Petrothene®,NA443023 (Cast),"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,1.2
Petrothene®,NA831000,"Polyethylene, Low Density",LDPE,PE-LD,8.96,,255.0,,,,9.0
Petrothene®,NA860008,"Polyethylene, Low Density",LDPE,PE-LD,12.2,,221.0,,,,24.0
Petrothene®,NA870252,"Polyethylene, Low Density",LDPE,PE-LD,12.8,,228.0,,,,38.0
Petrothene®,NA940094,"Polyethylene, Low Density",LDPE,PE-LD,,,234.0,,,,0.25
Petrothene®,NA951,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.2
Petrothene®,NA951000,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.2
Petrothene®,NA960083,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.0
Petrothene®,NA960183,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.0
Petrothene®,NA963083,"Polyethylene, Low Density",LDPE,PE-LD,10.7,,,,,,0.7
Petrothene®,NA980000,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
Malen,E FABS 23-D022,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.6
Lupolen,2421 H,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,260.0,,1.9
Lupolen,2427 K,"Polyethylene, Low Density",LDPE,PE-LD,11.0,,,,260.0,,4.0
Lupolen,3020F,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,,,300.0,,0.9
Lupolen,3020K,"Polyethylene, Low Density",LDPE,PE-LD,13.0,,,,300.0,,4.0
ICORENE®,1061 ESF WHITE 1001,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.0,,550.0,,,,8.0
ICORENE®,1869,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,121.0,465.0,,,,3.5
ICORENE®,3546,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,14.0,121.0,450.0,,,,4.1
ICORENE®,3560,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.3,,696.0,,,,6.7
ICORENE®,3560,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,,550.0,,,,5.0
ICORENE®,3570,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,18.3,,696.0,,,,6.8
ACCUCOMP™,LD0102L,"Polyethylene, Low Density",LDPE,PE-LD,14.0,,300.0,9.0,297.0,,5.0
Yparex®,8104 E,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,4.6
Yparex®,RENEW 0H218,"Polyethylene, Low Density",LDPE,PE-LD,,106.0,,,,,8.0
Nipolon® -Z,Nipolon®-Z,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,
COSMOTHENE® EVA,KA-10,"Polyethylene, Low Density",LDPE,PE-LD,6.9,69.0,,,,,20.0
COSMOTHENE® EVA,KA-31,"Polyethylene, Low Density",LDPE,PE-LD,11.8,70.0,,,,,7.0
COSMOTHENE® EVA,KA-40,"Polyethylene, Low Density",LDPE,PE-LD,6.9,69.0,,,,,20.0
COSMOTHENE®,F210-6,"Polyethylene, Low Density",LDPE,PE-LD,,108.0,,,,,2.0
COSMOTHENE®,G810-S,"Polyethylene, Low Density",LDPE,PE-LD,,105.0,,,,,35.0
COSMOTHENE®,G812,"Polyethylene, Low Density",LDPE,PE-LD,,105.0,,,,,35.0
COSMOLEX®,FS150A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,1.0
COSMOLEX®,FS253R,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,122.0,,,,,2.0
TUFLIN™,HS-7028 NT 7,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
TUFLIN™,HS-7094 NT 7,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
TUFLIN™,HS-7098D NT 7,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
TUFLIN™,HS-7098F NT 7,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
REVOLOOP™,70-LD NA,"Polyethylene, Low Density",LDPE,PE-LD,,121.0,,,,,0.35
EVERCAP™,1190,"Polyethylene, Low Density",LDPE,PE-LD,,112.0,,,,,4.2
DOW™ Wire & Cable,DFDA-1224 NT,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
DOW™ Wire & Cable,DFDA-3642 NT,"Polyethylene, Low Density",LDPE,PE-LD,,,295.0,,,,4.0
DOW™ Wire & Cable,DFDA-7530 NT,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.7
DOW™ Ultra-Pure Polyethylene,2010,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
DOW™ Ultra-Pure Polyethylene,20-6064C HEALTH+™,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
DOW™ LLDPE,1630,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.0
DOW™ LLDPE,DFDC-7047 NT 7,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOW™ LDPE,150E,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
DOW™ LDPE,204M,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
DOW™ LDPE,207M,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.7
DOW™ LDPE,312E REN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.75
DOW™ LDPE,330E,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.75
DOW™ LDPE,352E R,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
DOW™ LDPE,401C,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.3
DOW™ LDPE,450E REN,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
DOW™ LDPE,505I,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.1
DOW™ LDPE,515E,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.2
DOW™ LDPE,525E R,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.2
DOW™ LDPE,535I,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
DOW™ LDPE,621I,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.3
DOW™ LDPE,740E,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,280.0,,,,7.5
DOW™ LDPE,740E REN,"Polyethylene, Low Density",LDPE,PE-LD,9.0,,280.0,,,,7.5
DOW™ LDPE,748I,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.0
DOW™ LDPE,955I,"Polyethylene, Low Density",LDPE,PE-LD,9.65,,296.0,,,,35.0
DOW™ LDPE,PG 7004 R (Injection Molding),"Polyethylene, Low Density",LDPE,PE-LD,12.0,,230.0,,,,4.1
DOW™ Butene,1211P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,2035G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,6.0
DOWLEX™,2036G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.5
DOWLEX™,2045,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,2045.11S,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,2047G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
DOWLEX™,2048G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
DOWLEX™,2056G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,2107B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.6
DOWLEX™,2107GC,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
DOWLEX™,2111GC,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.7
DOWLEX™,2256G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,121.0,,,,,1.0
DOWLEX™,2610G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,4.0
DOWLEX™,3010,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,5.4
DOWLEX™,4056G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,119.0,,,,,1.3
DOWLEX™,GM 8051B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.95
DOWLEX™,GM 8051G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
DOWLEX™,GM 8070G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
DOWLEX™,GM 8071G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.9
DOWLEX™,GM 8090,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,111.0,,,,,1.0
DOWLEX™,GM 8480G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.0
DOWLEX™,GM 8490,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,112.0,,,,,3.5
DOWLEX™,NG 2038B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,NG 2045.11B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
DOWLEX™,NG 2429.01G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,125.0,640.0,,,,4.0
DOWLEX™,NG 5045P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.8
DOWLEX™,NG 5056.01G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
DOWLEX™,NG 5056G,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
DOWLEX™,SC 2107GS,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.3
Dow ENDURANCE™,HFDB-4201 VC,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
Dow ENDURANCE™,HFDK-4201 EHV,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.3
BYNEL™,4104,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
BYNEL™,4105,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,4.5
BYNEL™,4164,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.2
BYNEL™,41E755,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,4.2
AXELERON™,CX 0078 NT CPD,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
AXELERON™,CX 1253 NT CPD,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.8
AXELERON™,CX 4960 NT CPD,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.8
AGILITY™,1021 Performance LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.9
AGILITY™,1023 Performance LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
AGILITY™,AT 1604,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
AGILITY™,EC 7000 Performance LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,3.9
AGILITY™,EC 7000 REN Performance LDPE,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,3.9
AGILITY™,EC 7030 R Performance LDPE,"Polyethylene, Low Density",LDPE,PE-LD,8.0,,,,,,2.5
TotalEnergies Polyethylene,LDPE 1022 FH 24,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,2.3
TotalEnergies Polyethylene,LDPE 1022 FN 24 (Injection),"Polyethylene, Low Density",LDPE,PE-LD,10.0,110.0,,,260.0,,2.3
TotalEnergies Polyethylene,LDPE 1700 MN 18 C,"Polyethylene, Low Density",LDPE,PE-LD,8.0,105.0,,,150.0,,70.0
Polene LDPE,D 2022,"Polyethylene, Low Density",LDPE,PE-LD,12.0,,,,,,0.28
Polene LDPE,MM 1018,"Polyethylene, Low Density",LDPE,PE-LD,10.0,100.0,,,,,7.5
Trademark PE,LD03920C,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.25
Trademark PE,LD0720C,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,0.7
Trademark PE,LD2920B,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
Trademark PE,LD2923F,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
Trademark PE,LDVA2925.3B,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,2.5
Trademark PE,LDVA2925.3F,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,2.5
Trademark PE,LDVA2926.6,"Polyethylene, Low Density + EVA",LDPE+EVA,(PE-LD+EVA),,,,,,,2.0
Trademark PE,LLB1918C,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
Trademark PE,LLD2025,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.1,,259.0,,,,20.0
Trademark PE,LLD5025,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.3,,269.0,,,,50.0
Westlake LDPE,EB171,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.6
Westlake LDPE,EF4060,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.0
Westlake LDPE,EF706,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.3
Westlake LDPE,EG417,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
Westlake LDPE,EM1550,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,3.5
Westlake LDPE,EM1870AA,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,7.4
Westlake LDPE,EM800,"Polyethylene, Low Density",LDPE,PE-LD,,,200.0,,,,1.7
Westlake LDPE,EN1817,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,1.7
TYMAX®,GT4157,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
TRUCOAT®,EC4041,"Polyethylene, Low Density",LDPE,PE-LD,,,296.0,,,,5.6
TRUCOAT®,EC474,"Polyethylene, Low Density",LDPE,PE-LD,,,166.0,,,,8.0
TRUCOAT®,EC811AA,"Polyethylene, Low Density",LDPE,PE-LD,,,172.0,,,,20.0
TRUCOAT®,EC812,"Polyethylene, Low Density",LDPE,PE-LD,,,103.0,,,,200.0
HIFOR®,LF1020CC,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.1
HIFOR®,LF1050,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,3.5
HIFOR®,LF2020BB,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
HIFOR Xtreme®,SC74844,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,0.5
EPOLENE®,C-10,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2250.0
EPOLENE®,C-23P,"Polyethylene, Low Density",LDPE,PE-LD,,,110.0,,,,80.0
EPOLENE®,E-14,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
EPOLENE®,E-14EP,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
EPOLENE®,N-14,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
EPOLENE®,N-30,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,
ROTOUN®,LLD117UP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,17.0,119.0,600.0,,,,5.0
ROTOUN®,LLD300V2P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD-FR,16.0,117.0,500.0,,,,7.0
ROTOUN®,LLD410P,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,16.0,118.0,540.0,,,,5.0
ROTOUN®,LLD720UP,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,16.0,119.0,550.0,,,,5.0
Riblene®,FF 29,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,0.6
Riblene®,FF 33,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,0.8
Riblene®,FF 33 F,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,0.8
Riblene®,FL 20 R,"Polyethylene, Low Density",LDPE,PE-LD,,109.0,,,,,2.2
Riblene®,FL 34 F,"Polyethylene, Low Density",LDPE,PE-LD,,111.0,,,,,2.1
Riblene®,FL 34 I,"Polyethylene, Low Density",LDPE,PE-LD,,110.0,,,,,2.1
Riblene®,FM 52 F,"Polyethylene, Low Density",LDPE,PE-LD,,117.0,,,,,3.1
Riblene®,MR 10 R,"Polyethylene, Low Density",LDPE,PE-LD,10.0,107.0,120.0,,,,20.0
Pharmalene®,MR 50 PH,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,15.0,126.0,500.0,,,,22.0
Flexirene®,CL 10 U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,2.5
Flexirene®,CM 50,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,127.0,,,,,4.1
Flexirene®,FG 20 F,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,1.0
Flexirene®,FG 30,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,1.0
Flexirene®,FG 30 U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,124.0,,,,,1.0
Flexirene®,MS 20 U,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,9.0,116.0,150.0,,,,26.0
Flexirene®,MS 26 A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,9.0,115.0,150.0,,,,26.0
Clearflex® H&T,CHH 196,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,123.0,,,,,1.9
Clearflex® H&T,DFH 20,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,11.0,120.0,310.0,,,,0.65
Clearflex™,FG 106 A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,125.0,,,,,1.1
Clearflex™,FG 306 A,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,127.0,,,,,0.8
VINPOL™,LB01018 - BO,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,1.0
VINPOL™,LB02019 - B,"Polyethylene, Linear Low Density",LLDPE,PE-LLD,,,,,,,2.0
VINPOL™,LD02021 - C,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
VINPOL™,LD02023 - AM,"Polyethylene, Low Density",LDPE,PE-LD,,,,,,,2.0
