Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Density,Tensile Strength at Yield,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
HYPRO®,PP-CP 20/10,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.0,1210.0,,,,20.0
HYPRO®,PP-CP 35/2,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,23.0,1180.0,,,,35.0
HYPRO®,PP-HP 35,Polypropylene Homopolymer,PP Homopolymer,0.9,34.0,1550.0,,,,35.0
ECHO®,RPC10G BK,Polypropylene Homopolymer,PP Homopolymer,0.988,,2960.0,,,,4.0
ECHO®,RPPC 20/1,Polypropylene Copolymer,PP Copolymer,0.95,21.0,1040.0,25.0,,,20.0
ECHO®,RPPC10/2BK,Polypropylene Copolymer,PP Copolymer,0.94,,,,,,10.0
ECHO®,RPPC30/2BK,Polypropylene Copolymer,PP Copolymer,0.94,,,,,,30.0
ESENTTIA,01C25,Polypropylene Impact Copolymer,PP Impact Copolymer,,22.8,1100.0,,,,0.7
ESENTTIA,01C27NT-T,Polypropylene Impact Copolymer,PP Impact Copolymer,,31.0,1500.0,,,,0.3
ESENTTIA,01H41,Polypropylene Homopolymer,PP Homopolymer,,33.1,1450.0,,,,1.4
ESENTTIA,02R01CD,Polypropylene Random Copolymer,PP Random Copolymer,,24.5,855.0,,,,1.7
ESENTTIA,03H83,Polypropylene Homopolymer,PP Homopolymer,,33.8,1520.0,,,,3.1
ESENTTIA,03H83-AV,Polypropylene Homopolymer,PP Homopolymer,,33.8,1410.0,,,,3.2
ESENTTIA,05T01,Polypropylene Terpolymer,PP Terpolymer,,17.9,483.0,,,,5.5
ESENTTIA,07R87,Polypropylene Random Copolymer,PP Random Copolymer,,20.3,600.0,,,,7.0
ESENTTIA,20H92N,Polypropylene Homopolymer,PP Homopolymer,,37.2,1970.0,,,,22.0
ESENTTIA,35C14NA,Polypropylene Impact Copolymer,PP Impact Copolymer,,17.2,827.0,,,,35.0
ESENTTIA,35R80,Polypropylene Random Copolymer,PP Random Copolymer,,24.8,827.0,,,,32.0
ESENTTIA,40H92,Polypropylene Homopolymer,PP Homopolymer,,33.8,1310.0,,,,40.0
ESENTTIA,80R90CD,Polypropylene Random Copolymer,PP Random Copolymer,,25.2,965.0,,,,80.0
ECOGRAN®,PPCI F7 BLK,Polypropylene Copolymer,PP Copolymer,0.96,,,,1400.0,,4.5
FORMULA P,COMP 3525 GB M1,"Polypropylene, Unspecified","PP, Unspecified",1.07,24.0,2300.0,60.0,,,10.0
FORMULA P,COMP 6220 M1,"Polypropylene, Unspecified","PP, Unspecified",1.04,25.0,2000.0,58.0,2300.0,,20.0
FORMULA P,COMP 7210 Z2,"Polypropylene, Unspecified","PP, Unspecified",0.97,24.0,2100.0,60.0,,,35.0
FORMULA P,ELAN 5210 M2,"Polypropylene, Unspecified","PP, Unspecified",0.98,17.0,1400.0,46.0,,,15.0
FORMULA P,ELAN XP 422,Polypropylene + Styrenic,PP+Styrenic,0.94,22.0,1400.0,42.0,,,10.0
Propylplus,HPB 011/5,"Polypropylene, Unspecified","PP, Unspecified",1.2,,,,,,4.0
Verity™,HOPP20,Polypropylene Homopolymer,PP Homopolymer,0.9,33.1,1240.0,,,,20.0
Verity™,RCPP50,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.6,1030.0,,,,50.0
YUNGSOX® PP,1030T,Polypropylene Homopolymer,PP Homopolymer,0.91,34.3,1370.0,,,,3.0
YUNGSOX® PP,2020,Polypropylene Homopolymer,PP Homopolymer,0.9,34.3,1230.0,,,,3.0
YUNGSOX® PP,2020S,Polypropylene Homopolymer,PP Homopolymer,0.9,34.3,1230.0,,,,3.0
YUNGSOX® PP,3005,Polypropylene Homopolymer,PP Homopolymer,0.9,24.5,1130.0,,,,0.5
YUNGSOX® PP,3040,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.5,1030.0,,,,5.0
YUNGSOX® PP,3040C,Polypropylene Homopolymer,PP Homopolymer,0.9,27.5,1080.0,,,,3.5
YUNGSOX® PP,3084H,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,28.4,1370.0,,,,8.5
YUNGSOX® PP,3090,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,27.5,1130.0,,,,8.5
YUNGSOX® PP,3354,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.5,981.0,,,,35.0
YUNGSOX® PP,3504,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,26.5,1180.0,,,,55.0
YUNGSOX® PP,4304,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.6,883.0,,,,30.0
YUNGSOX® PP,5003,Polypropylene Random Copolymer,PP Random Copolymer,0.9,24.5,785.0,,,,0.25
YUNGSOX® PP,5050,Polypropylene Terpolymer,PP Terpolymer,0.9,19.6,490.0,,,,6.5
YUNGSOX® PP,5070,Polypropylene Random Copolymer,PP Random Copolymer,0.9,24.5,735.0,,,,7.5
TAIRIPRO®,B8001A,"Polypropylene, Unspecified","PP, Unspecified",0.9,26.0,1080.0,,,,0.5
SureSpec,IP-120,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.1,1020.0,,,,12.0
SureSpec,IP-200N,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,26.2,1240.0,,,,20.0
SureSpec,RP-350,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.3,1240.0,,,,35.0
SureSpec,RP-800C,Polypropylene Random Copolymer,PP Random Copolymer,0.902,27.6,1030.0,,,,80.0
Golden Compound,PP S2PC 3056 BO GF20 10LP41,"Polypropylene, Unspecified","PP, Unspecified",1.17,,,,4000.0,,
Aplax,P0513GN,"Polypropylene, Unspecified","PP, Unspecified",1.05,21.0,2070.0,35.0,,,15.0
Aplax,P2620GN,"Polypropylene, Unspecified","PP, Unspecified",1.11,83.0,5720.0,138.0,,,3.0
Aplax,P362L N,"Polypropylene, Unspecified","PP, Unspecified",1.1,103.0,5970.0,152.0,,,
Formolene®,1202K,Polypropylene Homopolymer,PP Homopolymer,0.9,34.0,1380.0,,,,3.0
Formolene®,2315N,Polypropylene Copolymer,PP Copolymer,0.9,28.0,1380.0,,,,15.0
Formolene®,3355O,Polypropylene Random Copolymer,PP Random Copolymer,0.9,29.0,1030.0,,,,55.0
Formolene®,3435E,Polypropylene Random Copolymer,PP Random Copolymer,0.9,26.0,896.0,,,,35.0
Formolene®,3455E,Polypropylene Random Copolymer,PP Random Copolymer,0.9,25.0,862.0,,,,55.0
Formolene®,4101O,Polypropylene Homopolymer,PP Homopolymer,0.9,37.0,1520.0,,,,20.0
Formolene®,4142T,Polypropylene Homopolymer,PP Homopolymer,0.9,39.3,1790.0,,,,35.0
Formolene®,5144H,Polypropylene Homopolymer,PP Homopolymer,0.9,34.0,1450.0,,,,2.0
Formolene®,6520A,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.0,1140.0,,,,20.0
Galloo,GP-PP-157,"Polypropylene, Unspecified","PP, Unspecified",0.93,,950.0,,,,15.0
Galloo,GP-PP-840,"Polypropylene, Unspecified","PP, Unspecified",0.93,,600.0,,,,7.0
Galloo,GP-PP-88,"Polypropylene, Unspecified","PP, Unspecified",0.93,,950.0,,,,8.0
Galloo,GP-PP-88T5,"Polypropylene, Unspecified","PP, Unspecified",0.96,,1150.0,,,,8.0
PolyFibra®,PF-PEF01,"Polypropylene, Unspecified","PP, Unspecified",1.02,39.8,3130.0,,2700.0,,2.5
PolyFibra®,PF-PEJ01,"Polypropylene, Unspecified","PP, Unspecified",1.01,46.2,4620.0,,3410.0,,0.7
Tecolen®,CP10 GR15 NL,Polypropylene Copolymer,PP Copolymer,0.99,,,,3250.0,,
Tecolen®,CP10 GR30 NL,Polypropylene Copolymer,PP Copolymer,1.11,,,,5500.0,,
Tecolen®,CP10 GR50 NL,Polypropylene Copolymer,PP Copolymer,1.32,,,,11000.0,,
Tecolen®,CP20 GR20 NL XC30,Polypropylene Copolymer,PP Copolymer,1.07,,,,4000.0,,
Tecolen®,CP20 GR40 NL,Polypropylene Copolymer,PP Copolymer,1.2,,,,7000.0,,
Tecolen®,HP30 NL XA80,Polypropylene Homopolymer,PP Homopolymer,1.05,,,,2500.0,,
ExxonMobil™,PP1105E1,Polypropylene Homopolymer,PP Homopolymer,0.9,34.6,1410.0,,,,35.0
ExxonMobil™,PP1304E6,Polypropylene Homopolymer,PP Homopolymer,0.9,31.9,1360.0,,1460.0,,13.0
ExxonMobil™,PP1605MED,Polypropylene Homopolymer,PP Homopolymer,0.9,33.3,1350.0,,,,32.0
ExxonMobil™,PP5722E1,Polypropylene Homopolymer,PP Homopolymer,0.9,34.2,1610.0,,,,4.0
ExxonMobil™,PP7054L1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.1,1220.0,,1290.0,,16.0
ExxonMobil™,PP7143KNE1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,20.8,1140.0,,,,10.0
ExxonMobil™,PP7414,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.8,1160.0,,,,20.0
ExxonMobil™,PP7654KNE2,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,22.2,1230.0,,,,17.0
ExxonMobil™,PP7684KNE1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,23.1,1280.0,,,,19.0
ExxonMobil™,PP7694E2,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,24.5,1300.0,,,,19.0
ExxonMobil™,PP8024L1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.893,17.0,870.0,22.3,890.0,,16.0
ExxonMobil™,PP8255E1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,21.0,1190.0,,,,30.0
ExxonMobil™,PP9122,Polypropylene Random Copolymer,PP Random Copolymer,0.9,28.5,972.0,,,,2.1
ExxonMobil™,PP9513,Polypropylene Random Copolymer,PP Random Copolymer,0.9,25.6,896.0,,,,7.3
Achieve™ Advanced,PP6282NE2,Polypropylene Homopolymer,PP Homopolymer,0.9,39.0,2150.0,,,,1.8
Achieve™ Advanced,PP6936G2,Polypropylene Homopolymer,PP Homopolymer,,,,,,,1550.0
Achieve™ Advanced,PP7123KNE1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,32.7,1680.0,,,,11.0
Achieve™ Advanced,PP7925E1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,,1890.0,,,,135.0
Achieve™ Advanced,PP7945E1,Polypropylene Impact Copolymer,PP Impact Copolymer,0.9,32.2,1810.0,,,,115.0
Safron®,H504-12M,Polypropylene Homopolymer,PP Homopolymer,0.9,30.0,1360.0,,,,12.0
SUPRAN® LFT PP,1380,"Polypropylene, Unspecified","PP, Unspecified",1.92,,14400.0,,,,
SUPRAN®,PP1330E,"Polypropylene, Unspecified","PP, Unspecified",1.11,,5880.0,147.0,,,
SUPRAN®,PP2315SD,"Polypropylene, Unspecified","PP, Unspecified",0.988,,3920.0,118.0,,,
SUPRAN®,VLFT3030,"Polypropylene, Unspecified","PP, Unspecified",1.12,,,7300.0,7400.0,,
Salflex,600C,Polypropylene Copolymer,PP Copolymer,0.9,22.0,1070.0,,,,1.2
Salflex,610TIM,Polypropylene Copolymer,PP Copolymer,0.98,,1990.0,,,,19.0
Salflex,625TIM,Polypropylene Copolymer,PP Copolymer,1.09,,2000.0,,,,15.0
Salflex,810C-2,Polypropylene Copolymer,PP Copolymer,0.95,32.0,1820.0,,,,0.8
Sasol Polymers PP,HHR102,Polypropylene Homopolymer,PP Homopolymer,0.905,35.0,1600.0,,1650.0,,2.0
Sasol Polymers PP,HKQ205,Polypropylene Homopolymer,PP Homopolymer,0.905,33.0,1350.0,,1400.0,,3.0
Sasol Polymers PP,HTV145,Polypropylene Homopolymer,PP Homopolymer,0.905,35.0,1600.0,,1650.0,,50.0
TRILFT®,LF9001G15,"Polypropylene, Unspecified","PP, Unspecified",0.99,78.5,2940.0,,,,
TRILFT®,LF9040G30,"Polypropylene, Unspecified","PP, Unspecified",1.12,98.1,6470.0,,,,
SCG PP,P440J,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,26.5,1230.0,,,,5.0
SCG PP,P642J,Polypropylene Impact Copolymer,PP Impact Copolymer,0.91,27.5,1370.0,,,,10.0
SCG PP,P750J,Polypropylene Random Copolymer,PP Random Copolymer,0.91,29.4,1180.0,,,,12.0
SAXAPLAST™,PP05 GF30,Polypropylene Homopolymer,PP Homopolymer,1.12,,,,4750.0,,
SAXALEN™,PPC362ESD,Polypropylene Copolymer,PP Copolymer,1.01,,900.0,20.0,900.0,,
SAXALEN™,PPH323B20U,Polypropylene Homopolymer,PP Homopolymer,1.05,,1400.0,38.0,1700.0,,
STAMAX™,20YK270EE,"Polypropylene, Unspecified","PP, Unspecified",1.04,,4000.0,115.0,4500.0,,
STAMAX™,20YM243,"Polypropylene, Unspecified","PP, Unspecified",1.04,,4600.0,130.0,4600.0,,
STAMAX™,30YH515,Polypropylene Copolymer,PP Copolymer,1.27,,7700.0,130.0,7600.0,,
STAMAX™,30YH530,Polypropylene Copolymer,PP Copolymer,1.24,,7000.0,0.0,7200.0,,
STAMAX™,30YK270E,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6000.0,150.0,6200.0,,
STAMAX™,30YK270EE,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6000.0,150.0,6200.0,,
STAMAX™,40YM440E,"Polypropylene, Unspecified","PP, Unspecified",1.22,,8700.0,180.0,8200.0,,
STAMAX™,50YM240,"Polypropylene, Unspecified","PP, Unspecified",1.37,,,,10500.0,,
STAMAX™,60YM240,Polypropylene Homopolymer,PP Homopolymer,1.48,,,,,,
STAMAX™,T2E-30YR240,"Polypropylene, Unspecified","PP, Unspecified",1.12,,6200.0,150.0,6500.0,,
SABIC® PPcompound,108CS15,"Polypropylene, Unspecified","PP, Unspecified",1.0,16.0,1400.0,,1350.0,,7.0
SABIC® PPcompound,1332H,"Polypropylene, Unspecified","PP, Unspecified",1.04,36.0,2700.0,,2700.0,,15.0
SABIC® PPcompound,1920,Polypropylene Homopolymer,PP Homopolymer,1.05,36.0,3170.0,,3200.0,,18.0
SABIC® PPcompound,19T1020U,Polypropylene Homopolymer,PP Homopolymer,1.05,36.0,3200.0,,3200.0,,18.0
SABIC® PPcompound,19T1040,Polypropylene Homopolymer,PP Homopolymer,1.25,30.0,3600.0,,3600.0,,18.0
SABIC® PPcompound,20MBTF,"Polypropylene, Unspecified","PP, Unspecified",1.33,27.0,2700.0,,2650.0,,8.0
SABIC® PPcompound,2606,"Polypropylene, Unspecified","PP, Unspecified",0.96,21.0,1400.0,,1400.0,,5.0
SABIC® PPcompound,3010UE,"Polypropylene, Unspecified","PP, Unspecified",0.96,28.0,2100.0,,2000.0,,30.0
SABIC® PPcompound,31T1010,Polypropylene Copolymer,PP Copolymer,0.97,,1750.0,,1650.0,,11.0
SABIC® PPcompound,3240EH,Polypropylene Homopolymer,PP Homopolymer,1.25,30.0,3600.0,,4000.0,,15.0
SABIC® PPcompound,3310H,"Polypropylene, Unspecified","PP, Unspecified",0.97,35.0,2400.0,,2300.0,,25.0
SABIC® PPcompound,3510H,Polypropylene Copolymer,PP Copolymer,0.97,24.0,1800.0,,1750.0,,12.0
SABIC® PPcompound,3726E,"Polypropylene, Unspecified","PP, Unspecified",1.1,22.0,2500.0,,2250.0,,13.0
SABIC® PPcompound,50MBTX,"Polypropylene, Unspecified","PP, Unspecified",1.02,,400.0,,300.0,,9.0
SABIC® PPcompound,5455,"Polypropylene, Unspecified","PP, Unspecified",0.93,18.0,1200.0,,1110.0,,24.0
SABIC® PPcompound,7451B,"Polypropylene, Unspecified","PP, Unspecified",0.96,17.0,1300.0,,1300.0,,20.0
SABIC® PPcompound,7530,"Polypropylene, Unspecified","PP, Unspecified",1.02,18.0,1250.0,,1350.0,,15.0
SABIC® PPcompound,8500,"Polypropylene, Unspecified","PP, Unspecified",1.0,18.0,1500.0,,1450.0,,9.0
SABIC® PPcompound,8500D,"Polypropylene, Unspecified","PP, Unspecified",1.0,18.0,,,1300.0,,11.0
SABIC® PPcompound,8503,"Polypropylene, Unspecified","PP, Unspecified",1.04,20.0,1700.0,,1650.0,,6.0
SABIC® PPcompound,8503C,"Polypropylene, Unspecified","PP, Unspecified",1.01,20.0,1900.0,,1800.0,,10.0
SABIC® PPcompound,8536B,"Polypropylene, Unspecified","PP, Unspecified",0.99,18.5,1550.0,,1350.0,,20.0
SABIC® PPcompound,8611P,"Polypropylene, Unspecified","PP, Unspecified",0.985,20.0,1650.0,,1650.0,,37.0
SABIC® PPcompound,8617,"Polypropylene, Unspecified","PP, Unspecified",0.98,20.0,1700.0,,0.0,,25.0
SABIC® PPcompound,8650U,"Polypropylene, Unspecified","PP, Unspecified",0.97,18.0,1550.0,,1500.0,,25.0
SABIC® PPcompound,9116,"Polypropylene, Unspecified","PP, Unspecified",1.02,17.0,1550.0,,1500.0,,9.0
SABIC® PPcompound,9510E,"Polypropylene, Unspecified","PP, Unspecified",1.06,20.4,2000.0,,2050.0,,30.0
SABIC® PPcompound,G3220AE,Polypropylene Homopolymer,PP Homopolymer,1.04,,4500.0,,,,17.0
SABIC® PPcompound,G3230UE,Polypropylene Homopolymer,PP Homopolymer,1.13,,6900.0,,6800.0,,15.0
SABIC® PPcompound,G3240A,Polypropylene Homopolymer,PP Homopolymer,1.22,,8900.0,,8900.0,,7.5
SABIC® PPcompound,PHC22/20,Polypropylene Copolymer,PP Copolymer,1.04,25.0,1900.0,,1950.0,,3.5
SABIC® PP,312MK40,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,25.0,1360.0,,,,39.0
SABIC® PP,412MN40,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,25.0,,,1300.0,,37.0
SABIC® PP,413MNK45,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,28.0,1550.0,,,,70.0
SABIC® PP,46MNK45,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,30.0,1400.0,,1500.0,,6.0
SABIC® PP,48M40,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,26.0,,,1400.0,,15.0
SABIC® PP,5002P,Polypropylene Homopolymer,PP Homopolymer,,34.0,1400.0,,,,3.4
SABIC® PP,501SF - Asia,Polypropylene Homopolymer,PP Homopolymer,0.905,34.0,,,,,3.4
SABIC® PP,5051P,Polypropylene Homopolymer,PP Homopolymer,0.905,33.0,1300.0,34.0,,,2.2
SABIC® PP,5101AR,Polypropylene Homopolymer,PP Homopolymer,,35.0,1650.0,,,,15.0
SABIC® PP,510P,Polypropylene Homopolymer,PP Homopolymer,0.905,35.0,1700.0,,1700.0,,12.0
SABIC® PP,511MK46,Polypropylene Impact Copolymer,PP Impact Copolymer,0.903,26.0,1160.0,,,,30.0
SABIC® PP,513MNK40T - Asia,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,27.0,1300.0,,,,60.0
SABIC® PP,5161A,Polypropylene Homopolymer,PP Homopolymer,0.905,36.0,1460.0,,,,3.5
SABIC® PP,5192A,Polypropylene Homopolymer,PP Homopolymer,,34.0,1400.0,,,,33.0
SABIC® PP,5202L,Polypropylene Homopolymer,PP Homopolymer,,34.0,1500.0,,,,11.0
SABIC® PP,521P,Polypropylene Homopolymer,PP Homopolymer,0.905,36.0,1500.0,,1550.0,,3.0
SABIC® PP,5231P,Polypropylene Homopolymer,PP Homopolymer,0.905,32.0,1270.0,35.0,,,3.0
SABIC® PP,55M10,Polypropylene Impact Copolymer,PP Impact Copolymer,,27.0,,,1200.0,,4.0
SABIC® PP,574PF - Asia,Polypropylene Homopolymer,PP Homopolymer,0.905,33.0,1500.0,,,,12.0
SABIC® PP,576S,Polypropylene Homopolymer,PP Homopolymer,0.905,37.0,,,1800.0,,19.0
SABIC® PP,642NH-66408,Polypropylene Random Copolymer,PP Random Copolymer,0.9,,1040.0,,1000.0,,0.3
SABIC® PP,83MF10,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,23.0,,,1200.0,,1.8
SABIC® PP,86MF97,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,22.0,,,1000.0,,4.6
SABIC® PP,95MK40T - Asia,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,23.0,1200.0,,,,3.5
SABIC® PP,FPC100,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,25.0,,,1600.0,,100.0
SABIC® PP,FPC45,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,30.0,,,1700.0,,45.0
SABIC® PP,FPC75,"Polypropylene, Unspecified","PP, Unspecified",0.905,25.0,1350.0,,,,70.0
SABIC® PP,PCGH19,Polypropylene Homopolymer,PP Homopolymer,0.905,37.0,,,1800.0,,19.0
SABIC® PP,PHC26,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,23.0,,,1250.0,,8.0
SABIC® PP,PHC31-81,Polypropylene Impact Copolymer,PP Impact Copolymer,0.905,25.0,,,1300.0,,15.0
SABIC® PP,QR6701K,Polypropylene Random Copolymer,PP Random Copolymer,0.905,28.0,1050.0,,,,10.0
SABIC® PP,QR6711K,Polypropylene Random Copolymer,PP Random Copolymer,0.905,28.0,1150.0,,,,45.0
SABIC® PP,QR674K,Polypropylene Random Copolymer,PP Random Copolymer,0.905,29.0,,,1150.0,,40.0
SABIC® PP,RA12MN40,Polypropylene Random Copolymer,PP Random Copolymer,0.905,27.0,,,1000.0,,40.0
NORYL PPX™ Resin,PPX630 - Europe,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.19,,5500.0,,6600.0,,
NORYL PPX™ Resin,PPX640 - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,1.3,95.0,8310.0,,7646.30377,,1.3
NORYL PPX™ Resin,PPX7110 - Americas,Polyphenylene Ether + PS + PP,PPE+PS+PP,0.968,35.0,1550.0,,1340.0,,11.0
NORYL GTX™ Resin,APS430 - Asia,Polyphenylene Sulfide + PPE,PPS+PPE,1.48,122.0,8620.0,166.0,,,44.0
LNP™ THERMOTUF™ Compound,OF006IXQ,Polyphenylene Sulfide,PPS,1.51,,9300.0,220.0,10100.0,,21.0
LNP™ THERMOCOMP™ Compound,M10006P,"Polypropylene, Unspecified","PP, Unspecified",,24.0,1830.0,40.0,2060.0,,
LNP™ THERMOCOMP™ Compound,MF004AS,"Polypropylene, Unspecified","PP, Unspecified",1.03,,4340.0,104.0,5100.0,,
LNP™ THERMOCOMP™ Compound,MF006SXP - Europe,"Polypropylene, Unspecified","PP, Unspecified",1.13,81.0,5100.0,,5700.0,,
LNP™ THERMOCOMP™ Compound,MX85738,"Polypropylene, Unspecified","PP, Unspecified",1.15,,6410.0,96.0,7760.0,,
LNP™ THERMOCOMP™ Compound,MX95319,"Polypropylene, Unspecified","PP, Unspecified",1.04,,4130.0,103.0,,,
LNP™ THERMOCOMP™ Compound,MX99432,"Polypropylene, Unspecified","PP, Unspecified",1.22,,4610.0,89.0,5270.0,,
LNP™ THERMOCOMP™ Compound,OC006 - Americas,"Polyphenylene Sulfide, Linear","PPS, Linear",1.43,,21200.0,282.0,23900.0,,
LNP™ THERMOCOMP™ Compound,OF006,"Polyphenylene Sulfide, Linear","PPS, Linear",1.57,,10500.0,,12000.0,,
LNP™ THERMOCOMP™ Compound,OF006A - Europe,Polyphenylene Sulfide,PPS,1.58,,10800.0,,11100.0,,
LNP™ THERMOCOMP™ Compound,OFC08V,Polyphenylene Sulfide,PPS,1.69,,12000.0,180.0,13200.0,,60.0
LNP™ STAT-KON™ Compound,ME003S - Asia,"Polypropylene, Unspecified","PP, Unspecified",,,5100.0,65.0,,,
LNP™ STAT-KON™ Compound,MFD03 - Europe,"Polypropylene, Unspecified","PP, Unspecified",1.07,60.0,4100.0,,4300.0,,
LNP™ STAT-KON™ Compound,OE002 - Americas,"Polyphenylene Sulfide, Linear","PPS, Linear",1.38,96.0,6520.0,148.0,7500.0,,
LNP™ STAT-KON™ Compound,OE004A,"Polyphenylene Sulfide, Branched","PPS, Branched",1.41,185.0,15700.0,,21600.0,,
LNP™ STAT-KON™ Compound,OEP32 - Americas,"Polyphenylene Sulfide, Linear","PPS, Linear",1.41,,9740.0,172.0,11200.0,,
LNP™ LUBRICOMP™ Compound,ML004LS - Asia,"Polypropylene, Unspecified","PP, Unspecified",1.03,,1370.0,34.0,1580.0,,
LNP™ LUBRICOMP™ Compound,ML004S - Asia,"Polypropylene, Unspecified","PP, Unspecified",1.03,,1550.0,41.0,1760.0,,
LNP™ LUBRICOMP™ Compound,MX06404 - Americas,"Polypropylene, Unspecified","PP, Unspecified",1.13,38.0,4580.0,59.0,5320.0,,
LNP™ LUBRICOMP™ Compound,OCL13XXP,"Polyphenylene Sulfide, Linear","PPS, Linear",1.4,,11100.0,,12600.0,,
LNP™ LUBRICOMP™ Compound,OCL36 - Asia,"Polyphenylene Sulfide, Linear","PPS, Linear",1.52,,21100.0,262.0,30700.0,,
LNP™ LUBRICOMP™ Compound,OCL36A - Asia,"Polyphenylene Sulfide, Branched","PPS, Branched",,,23200.0,,,,
LNP™ LUBRICOMP™ Compound,OFL36A - Asia,Polyphenylene Sulfide,PPS,1.69,,11000.0,197.0,11100.0,,
LNP™ LUBRICOMP™ Compound,OFL38A,"Polyphenylene Sulfide, Branched","PPS, Branched",1.8,,12700.0,,14700.0,,
LNP™ LUBRICOMP™ Compound,OX97635,Polyphenylene Sulfide,PPS,1.55,,24500.0,259.0,26200.0,,
LNP™ KONDUIT™ Compound,OX11314 - Asia,Polyphenylene Sulfide,PPS,1.9,,11200.0,,12200.0,,
LNP™ KONDUIT™ Compound,OX11315,Polyphenylene Sulfide,PPS,1.78,,21400.0,84.0,18400.0,,
LNP™ COLORCOMP™ Compound,M1000S,"Polypropylene, Unspecified","PP, Unspecified",1.13,28.0,1600.0,30.0,2160.0,,6.0
Sumikon®,FM-MK-152X,Polyphenylene Sulfide,PPS,1.63,,17000.0,159.0,,,
Sumikon®,FM-MK-160B,Polyphenylene Sulfide,PPS,1.96,,17000.0,177.0,,,
Sumikon®,FM-TK217A,Polyphenylene Sulfide,PPS,1.96,,26000.0,164.0,,,
Sumikon®,FM-XTK305,Polyphenylene Sulfide,PPS,1.89,,22000.0,77.0,,,
Shandong PP/PE,PP/PE Alloy,Polypropylene + Polyethylene,PP+PE,,28.0,,22.0,,,0.8
Shandong PP,PG4301,"Polypropylene, Unspecified","PP, Unspecified",,70.0,4200.0,80.0,,,
Shandong PP,PG6301,"Polypropylene, Unspecified","PP, Unspecified",,80.0,4800.0,100.0,,,
Shandong PP,PG8301,"Polypropylene, Unspecified","PP, Unspecified",,85.0,5800.0,110.0,,,
Shandong PP,PRM5203,"Polypropylene, Unspecified","PP, Unspecified",,18.0,1300.0,20.0,,,
Shandong PA/PP,PA66/PP,Polyamide 66 + PP,Nylon 66+PP,,70.0,,85.0,,,
Sciengy®,ES-SGC101S21,Polytetrafluoroethylene + PPS,PTFE+PPS,1.6,,14000.0,200.0,,,
Sciengy®,PPS-SG301A65,Polyphenylene Sulfide,PPS,1.57,,11000.0,250.0,,,
Sciengy®,PPS-SG401R63,Polyphenylene Sulfide,PPS,1.63,,12000.0,235.0,,,
Sciengy®,PPS-SGM501T65,Polyphenylene Sulfide,PPS,1.75,,17000.0,255.0,,,
Sciengy®,PPS-SGM601E65,Polyphenylene Sulfide,PPS,1.9,,19000.0,245.0,,,
Sciengy®,PPS-SGM651E43,Polyphenylene Sulfide,PPS,1.97,,21000.0,225.0,,,
Jianqiao,PPGF30,"Polypropylene, Unspecified","PP, Unspecified",1.15,,5860.0,138.0,,,
Polygen,SC75C-BK,Polyphenylene Sulfide,PPS,1.89,,16000.0,220.0,,,
