Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Greenflex®,FH 45,Ethylene Vinyl Acetate Copolymer,EVA,0.938,EVA,,88.0,,,,,,,,,36.0
Greenflex®,MH 40,Ethylene Vinyl Acetate Copolymer,EVA,0.938,EVA,5.6,88.0,40.0,,,,,,,,36.0
Greenflex®,ML 30,Ethylene Vinyl Acetate Copolymer,EVA,0.929,EVA,6.0,97.0,90.0,,,,,,,,42.0
Greenflex®,ML 50,Ethylene Vinyl Acetate Copolymer,EVA,0.941,EVA,4.5,85.0,40.0,,,,,,,,36.0
Greenflex®,MP 34,Ethylene Vinyl Acetate Copolymer,EVA,0.929,EVA,7.0,96.0,90.0,,,,,,,,40.0
EVATHENE®,UE3318,Ethylene Vinyl Acetate Copolymer,EVA,0.956,EVA,,,,,,7.85,,900.0,,,
EVATHENE®,UE3330,Ethylene Vinyl Acetate Copolymer,EVA,0.956,EVA,,,,,,6.86,,900.0,,,
EVATHENE®,UE4003,Ethylene Vinyl Acetate Copolymer,EVA,0.967,EVA,,,,,,7.94,,1000.0,,,
EVATHENE®,UE4055,Ethylene Vinyl Acetate Copolymer,EVA,0.966,EVA,,,,,,3.92,,1000.0,,,
EVATHENE®,UE508,Ethylene Vinyl Acetate Copolymer,EVA,0.925,EVA,,,,,,7.85,,400.0,,,94.0
EVATHENE®,UE633,Ethylene Vinyl Acetate Copolymer,EVA,0.938,EVA,,,,,,12.5,,790.0,,,
Latilub,73/13-15T G/15,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.6,POM(co)-GF15-L,,,,,5580.0,64.8,,1.8,,,
Latan,13 K/30,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.5,POM(co)-CF30,,,,,18500.0,120.0,,0.9,,,
Latan,13 S/20,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.53,POM(co)-GB20,44.8,,,,3100.0,44.8,8.0,15.0,,,
Latan,13 S/30,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.6,POM(co)-GB30,35.2,,,,3590.0,35.2,5.5,20.0,,,
Latan,13E71,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.34,POM(co)-I,35.2,,,,1590.0,35.2,,100.0,,,
Latan,23UVE71,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.35,POM(co)-I,44.8,,,,2000.0,40.0,,90.0,,,
LUVOCOM®,80-8003-3,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.45,POM(co)-CF,,,10000.0,90.0,11000.0,,0.8,,,,
LUVOCOM®,80-8162,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co)-L,,,2200.0,80.0,2500.0,,20.0,,,,
LUVOCOM®,80-8444,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.56,POM(co),,,2500.0,60.0,3200.0,,10.0,,,,
LUVOCOM®,AC-80/TF/22/BK,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.51,POM(co)-L,,,2100.0,65.0,2300.0,,7.0,,,,
Lucet®,FW-700S,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.4,POM(co)-L,53.9,,2160.0,,,,,50.0,6.274509803921569,,
Lucet®,FW-720F,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.52,POM(co)-L,49.0,,2450.0,,,,,40.0,3.823529411764706,,
Lucet®,GB-325,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.59,POM(co)-GB25,63.7,,3920.0,,,,,10.0,3.823529411764706,,
Lucet®,HI-520,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.36,POM(co)-I,39.2,,1180.0,,,,,150.0,24.50980392156863,,
Lucet®,N109-WR,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co),61.2,,2600.0,,,,,70.0,6.764705882352942,,
Lucet®,N127-02,Acetal (POM) Copolymer,Acetal (POM) Copolymer,1.41,POM(co)-L,61.2,,2600.0,,,,,45.0,5.784313725490197,,
